date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),Unnamed: 0
20211212,,,,,,,,,,,,,,,,,,,0.0
20211213,4872.0,1413.0,5559.8,779.0,1485.3,6784.0,2082.0,7844.0,1264.6,1015.0,2780.0,2191.0,914.25,1590.0,283962.95,485.0,6641.5,2573.0,0.0
20211214,3935.0,1473.0,5206.3,746.0,1313.0,6595.0,1591.0,8329.0,965.8,1139.0,2350.0,2100.0,1015.25,1422.0,193562.0,465.0,6242.0,2739.0,0.0
20211215,4089.0,1486.0,5934.3,729.0,1221.0,6890.0,1788.0,8307.0,1288.8,982.0,2316.0,2530.0,1020.25,1441.0,193354.28,862.0,8192.0,2653.0,0.0
20211216,4215.0,1427.0,5457.8,693.0,1238.5,6715.0,1701.0,7782.0,1217.8,953.0,2366.0,2279.0,1036.25,1335.0,203242.29,623.0,7004.5,2597.0,0.0
20211217,4257.5,1468.0,4365.8,724.0,1544.5,6104.0,1882.0,7623.0,1128.8,1033.0,2668.0,2114.0,892.25,1368.0,263102.17,604.0,8208.529999999999,2653.0,0.0
20211218,2613.0,1453.0,3894.5,643.0,896.0,6104.0,1835.5,7651.0,1197.0,1066.0,2740.0,1784.0,992.25,1443.0,71941.37,744.0,1841.5,1893.0,0.0
20211219,,,,,,,,,,,,,,,,,,,0.0
20211220,4485.5,1517.0,4055.8,744.0,1495.3,6119.0,1813.0,8135.0,1123.6,1264.0,2332.0,2095.0,1206.25,1415.0,63243.77,657.0,6062.5,2836.0,0.0
20211221,4854.0,1314.0,4326.5,716.0,1013.0,6871.0,1624.0,8295.0,1284.8,1025.0,2346.0,2036.0,1312.25,1338.0,43412.77,649.0,6723.04,2673.0,0.0
20211222,5878.5,1247.0,5607.5,668.0,1444.7,6921.0,1710.0,8412.0,1197.0,959.0,2542.0,2056.0,1282.25,1353.0,73922.17,588.0,8690.5,2597.0,0.0
20211223,4473.0,1211.0,5597.5,648.0,1105.0,6656.0,1697.0,8889.0,1064.8,1007.0,2648.0,2074.0,1082.0,1319.0,203592.57,565.0,8210.54,2749.0,0.0
20211224,4820.0,1251.0,6091.0,642.0,1653.0,6403.0,1832.0,11965.0,1155.8,1177.0,2702.0,2619.0,1033.5,1453.0,162492.62,691.0,10814.5,2532.0,0.0
20211225,2823.0,1518.0,2751.0,631.0,1010.0,5866.0,1954.0,11640.0,1168.5,1206.0,2958.0,2851.0,1062.15,1711.0,32681.020000000004,707.0,1926.5,2385.0,0.0
20211226,,,,,,,,,,,,,,,,,,,0.0
20211227,3348.5,1730.0,1724.5,776.0,1458.0,7031.0,1642.0,10418.0,1141.7,1293.0,2396.0,2647.0,928.4,1668.0,3023.94,785.0,5645.5,3192.0,0.0
20211228,4143.0,1486.0,5797.0,686.0,879.0,6972.0,1650.0,11024.0,1075.8,1287.0,2178.0,2619.0,1046.4,1566.0,23443.44,771.0,7158.5,3120.0,0.0
20211229,4436.0,1715.0,5407.0,690.0,1206.8,6911.0,1960.0,13034.0,1116.9,1383.0,2424.0,3683.0,880.4,1745.0,93853.34,697.0,5431.0,3732.0,0.0
20211230,3520.0,2182.0,5866.0,720.0,1419.0,6542.0,2177.0,14158.0,1135.3,1472.0,3024.0,4811.0,995.4,1916.0,143663.44,707.0,6167.5,4313.0,0.0
20211231,3277.0,1842.0,5611.5,687.0,1107.0,6453.0,2295.0,9769.0,1568.4,1093.0,3308.0,3552.0,1224.4,1809.0,42882.77,665.0,1972.5,3090.0,0.0
20220101,,,,,,,,,,,,,,,,,,,0.0
20220102,,,,,,,,,,,,,,,,,,,0.0
20220103,5615.0,1813.0,5683.7,690.0,1809.7,7182.0,1671.0,14551.0,1396.4,1068.0,2698.0,4898.0,1016.4,2143.0,24076.44,728.0,10868.51,2702.0,0.0
20220104,4676.0,1674.0,5601.0,696.0,1059.25,7016.0,1532.0,14337.0,1149.7,1113.0,2606.0,4464.0,1112.4,1872.0,64333.39,695.0,9211.5,2795.0,0.0
20220105,5532.0,1506.0,5356.0,689.0,1351.25,7157.0,1717.0,11831.0,1086.4,1170.0,2642.0,3522.0,1216.4,1732.0,104851.09,619.0,7656.01,3103.0,0.0
20220106,5105.0,1448.0,6029.0,654.0,1117.0,6312.0,1830.0,10752.0,964.4,1159.0,2604.0,3390.0,1184.4,1594.0,54072.89,668.0,7341.51,2768.0,0.0
20220107,4733.5,1514.0,6280.5,630.0,1257.0,6518.0,1881.0,9993.0,1154.7,1156.0,2610.0,3109.0,1050.25,1566.0,93355.97,604.0,7692.02,2716.0,0.0
20220108,3211.0,1479.0,5039.0,596.0,1120.0,6648.0,1879.5,9557.0,1385.0,1033.0,2752.0,3459.0,1100.48,1821.0,43240.91,559.0,7273.51,2801.0,0.0
20220109,,,,,,,,,,,,,,,,,,,0.0
20220110,5643.0,1503.0,6649.0,595.0,1472.0,6824.0,1849.0,9699.0,1298.8,1106.0,2928.0,3871.0,1182.48,1917.0,84994.48,583.0,6074.01,2867.0,0.0
20220111,4692.0,1695.0,6140.5,597.0,1199.0,6315.0,1510.0,10833.0,1202.4,1065.0,2570.0,3617.0,1202.48,2005.0,84483.09,609.0,8276.24,3003.0,0.0
20220112,4182.5,1596.0,5043.0,545.0,1317.0,6734.0,1618.0,12230.0,1125.4,1106.0,2716.0,3512.0,985.48,2110.0,53782.92999999999,684.0,5682.03,3254.0,0.0
20220113,3823.0,1767.0,5059.0,521.0,1361.0,7029.0,1704.0,9840.0,1147.4,1130.0,2616.0,3192.0,1047.25,1943.0,23713.090000000004,706.0,7767.52,3425.0,0.0
20220114,4107.0,1811.0,5049.0,488.0,1617.0,6355.0,1680.0,9808.0,1074.4,1145.0,2632.0,3141.0,1143.98,2354.0,4642.73,592.0,3022.5,2739.0,0.0
20220115,2504.0,2023.0,4567.0,490.0,1366.0,6634.0,1803.0,10447.0,895.0,1165.0,2747.0,3513.0,1001.82,2319.0,2701.52,776.0,7932.5,3417.0,0.0
20220116,,,,,,,,,,,,,,,,,,,0.0
20220117,5880.0,1869.0,6404.0,511.0,1710.0,6699.0,2034.0,10519.0,1287.8,1175.0,2994.0,3520.0,1285.75,2302.0,23815.09,769.0,8300.52,3282.0,0.0
20220118,5212.0,1922.0,5979.0,561.0,1561.0,6997.0,1641.0,10449.0,1196.4,1191.0,2596.0,3308.0,1351.25,2379.0,3842.93,721.0,9156.5,3172.0,0.0
20220119,5317.5,1771.0,6421.0,544.0,1281.0,6321.0,1659.0,10270.0,1160.4,1237.0,2702.0,3322.0,1187.75,2541.0,4343.07,668.0,8950.529999999999,3366.0,0.0
20220120,4697.0,1823.0,6450.5,535.0,1233.0,6832.0,1607.0,10242.0,1155.9,1221.0,2598.0,3230.0,1330.25,2323.0,4833.23,725.0,7605.059999999999,3330.0,0.0
20220121,4342.5,1885.0,7076.5,498.0,1577.7,6910.0,1655.0,10683.0,1175.6,1255.0,2668.0,3198.0,1327.75,2020.0,24822.7,763.0,7885.5,3413.0,0.0
20220122,3574.0,2118.0,5347.0,499.0,2084.5,6766.0,1818.0,10915.0,1085.0,1332.0,2848.0,3533.0,1575.5,1855.0,4441.53,763.0,8763.5,3688.0,0.0
20220123,,,,,,,,,,,,,,,,,,,0.0
20220124,7116.0,2002.0,6419.0,518.0,1408.0,7033.0,1912.0,11790.0,1448.8,1315.0,3260.4,3496.0,1455.75,2029.0,7365.09,683.0,9138.05,4090.0,0.0
20220125,5991.0,1963.0,6444.5,523.0,1641.0,7053.0,1708.0,13224.0,1284.9,1265.0,2746.4,3473.0,1674.75,1774.0,5273.79,729.0,9624.04,3961.0,0.0
20220126,6901.0,1793.0,7590.0,473.0,1461.0,6772.0,2008.0,13261.0,1157.4,1268.0,2910.4,3389.0,1235.75,1936.0,14243.32,746.0,10294.5,4062.0,0.0
20220127,5848.0,1820.0,6327.0,539.0,1433.0,6545.0,2259.0,12911.0,1196.4,1329.0,2988.0,3402.0,1282.75,1894.0,4693.6900000000005,762.0,10373.0,4213.0,0.0
20220128,6194.0,1919.0,7245.5,458.0,1769.25,7034.0,2519.0,12998.0,1397.4,1364.0,3196.0,4033.0,1439.48,1853.0,3613.49,863.0,11968.41,4184.0,0.0
20220129,3382.0,2329.0,3086.0,508.0,1741.0,6780.0,2316.0,18234.0,1570.2,1352.0,3152.5,3569.0,1281.48,2122.0,3962.09,965.0,14051.5,3796.0,0.0
20220130,1469.0,1624.0,,,960.0,6658.0,,,1172.0,1119.0,2168.0,3188.0,366.0,1363.0,3801.73,701.0,1087.5,4159.0,0.0
20220131,,,,,,,,,,,,,,,,,,,0.0
20220201,,,,,,,,,,,,,,,,,,,0.0
20220202,,,,,,,,,,,,,,,,,,,0.0
20220203,,,,,,,,,,,,,,,,,,,0.0
20220204,5629.5,1942.0,6649.7,546.0,1439.5,7276.0,2617.5,25473.0,1348.8,1173.0,3177.0,3803.0,1192.25,2278.0,2917.33,862.0,5266.0,4222.0,0.0
20220205,3768.0,1977.0,4707.0,539.0,1160.0,6424.0,2311.0,10644.0,1276.0,1074.0,2917.0,3568.0,1518.75,1900.0,4581.63,617.0,4590.5,5040.0,0.0
20220206,,,,,,,,,,,,,,,,,,,0.0
20220207,5784.5,1991.0,6854.0,521.0,1390.0,6833.0,2590.0,6544.0,1247.8,1135.0,4004.0,2553.0,1457.75,1675.0,4374.77,683.0,5789.5,4859.0,0.0
20220208,4395.5,1908.0,6129.0,490.0,1264.0,6861.0,1770.0,5341.0,975.4,1137.0,2986.0,1798.0,1442.9,1660.0,4383.76,718.0,6094.01,3826.0,0.0
20220209,4748.5,1718.0,6428.0,458.0,1001.0,7251.0,1587.5,5445.0,995.4,1097.0,2676.0,1529.0,1298.75,1359.0,3742.98,627.0,5748.0,3534.0,0.0
20220210,4468.5,1589.0,5384.5,501.0,1411.25,6754.0,1477.0,5649.0,1115.2,1066.0,2470.0,1515.0,1077.4899999999998,1718.0,3899.44,693.0,6082.0,3273.0,0.0
20220211,4481.5,1612.0,4834.0,469.0,1291.0,6952.0,1562.0,6430.0,925.4,1157.0,2426.0,1856.0,1178.24,1635.0,3623.49,716.0,6599.5,3676.0,0.0
20220212,2956.0,1633.0,5720.0,467.0,1404.0,6375.0,1763.0,7306.0,1062.0,998.0,2558.0,2006.0,1190.99,1629.0,2171.77,840.0,7839.5,5920.0,0.0
20220213,,,,,,,,,,,,,,,,,,,0.0
20220214,5923.5,1619.0,5660.0,476.0,1722.2,6956.0,2043.0,7390.0,1197.8000000000002,1062.0,2869.0,2126.0,1076.49,1819.0,4670.13,673.0,7829.51,3211.0,0.0
20220215,4279.5,1887.0,6169.0,421.0,1397.0,6645.0,1719.0,8711.0,1014.6,1060.0,2516.0,2459.0,1076.48,2076.0,3663.69,768.0,6541.01,3715.0,0.0
20220216,4384.0,1825.0,6128.0,409.0,1391.0,6924.0,1817.0,7403.0,844.6,1240.0,2666.0,2357.0,1418.25,1555.0,2963.13,808.0,857.5,3505.0,0.0
20220217,3978.5,1726.0,4148.0,388.0,1261.25,7098.0,1807.0,5590.0,935.4,1240.0,2758.0,1803.0,1223.48,1711.0,3333.34,800.0,6002.5,3991.0,0.0
20220218,4013.0,1652.0,5056.0,420.0,1281.0,6884.0,1777.0,4698.0,1082.7,1169.0,2708.0,1583.0,1286.25,1431.0,3793.12,704.0,4509.0,3922.0,0.0
20220219,2314.0,1749.0,4894.0,360.0,1330.0,6677.0,1870.0,5014.0,942.0,1109.0,2764.0,1596.0,1144.48,1628.0,3081.2,658.0,5211.5,4084.0,0.0
20220220,,,,,,,,,,,,,,,,,,,0.0
20220221,5360.0,1854.0,5064.0,394.0,1742.0,7038.0,1949.0,5372.0,1067.0,1310.0,3144.0,1644.0,1023.98,1779.0,5214.82,683.0,5353.5,7715.0,0.0
20220222,3969.0,2219.0,5902.0,356.0,1691.0,6863.0,1601.0,5380.0,1054.9,1373.0,2618.0,1525.0,940.48,2103.0,3294.12,773.0,5567.5,3748.0,0.0
20220223,5171.5,1738.0,6131.5,360.0,1451.0,6850.0,1547.0,5292.0,1265.9,1383.0,2514.0,1559.0,963.25,1789.0,3262.4,656.0,4648.3,3623.0,0.0
20220224,4912.5,1840.0,5193.0,334.0,1391.0,6897.0,1508.5,5980.0,1026.7,1418.0,2356.0,1956.0,1037.48,2137.0,4143.43,1016.0,5741.5,3665.0,0.0
20220225,5241.5,1872.0,4735.0,381.0,1291.25,7047.0,1619.0,7377.0,976.7,1428.0,2554.0,2496.0,1451.25,1629.0,5103.23,702.0,5209.5,3478.0,0.0
20220226,3863.0,1645.0,4401.0,410.0,1550.0,6725.0,1844.0,8126.0,1254.0,1288.0,2902.0,2264.0,997.48,2051.0,4461.83,728.0,5804.5,3345.0,0.0
20220227,,,,,,,,,,,,,,,,,,,0.0
20220228,5433.0,1732.0,5642.5,449.0,1677.0,6632.0,2041.5,8086.0,1029.1,1572.0,3002.0,2236.0,1046.98,2285.0,5285.03,700.0,5938.5,4261.0,0.0
20220301,4533.5,1828.0,6049.0,425.0,1419.0,6062.0,1705.0,8441.0,1096.7,1492.0,2775.5,2284.0,1138.9899999999998,1983.0,4503.43,714.0,4778.5,4051.0,0.0
20220302,3380.5,2004.0,4900.5,454.0,1471.0,6516.0,1752.0,8894.0,953.8,1664.0,2864.0,2501.0,1107.75,1757.0,4163.23,714.0,4453.5,4346.0,0.0
20220303,4840.5,1836.0,5322.0,454.0,1540.0,6803.0,1771.0,8741.0,1157.5,1593.0,2946.0,2927.0,1138.99,1991.0,3263.43,806.0,4813.0,4038.0,0.0
20220304,4640.5,1991.0,6847.0,471.0,1600.0,6603.0,1774.0,9409.0,1176.7,1677.0,3110.8,3199.0,1123.99,2096.0,2703.43,898.0,5065.5,4508.0,0.0
20220305,3853.0,1826.0,4740.0,434.0,1527.5,6513.0,1999.0,9878.0,1202.0,2688.0,3310.6,3514.0,798.25,2182.0,3681.83,759.0,5662.5,3650.0,0.0
20220306,,,,,,,,,,,,,,,,,,,0.0
20220307,6321.0,1728.0,6658.5,426.0,1831.0,6682.0,2157.0,8249.0,1229.4,1702.0,3982.6,2943.0,1128.49,2457.0,5115.03,709.0,6919.5,3278.0,0.0
20220308,5586.0,1532.0,5683.5,395.0,1209.7,6352.0,1826.0,7009.0,1026.8,1875.0,3152.8,2330.0,1123.99,2172.0,4244.23,758.0,6181.0,2781.0,0.0
20220309,4846.0,1499.0,5719.0,397.0,1267.0,6046.0,1777.0,6306.0,1143.0,1719.0,3091.0,1961.0,968.49,2195.0,4661.63,679.0,5706.5,2730.0,0.0
20220310,4242.0,1487.0,5294.0,395.0,1382.3,6338.0,1762.5,6329.0,1036.3,1880.0,2855.4,1852.0,1050.4899999999998,2033.0,4124.63,681.0,5291.5,2620.0,0.0
20220311,4571.5,1670.0,5942.0,410.0,1426.0,6111.0,1786.5,6636.0,1048.9,1766.0,2970.2,1888.0,1158.49,1984.0,3823.43,725.0,5703.0,2643.0,0.0
20220312,3328.0,1456.0,5276.0,369.0,1575.0,6266.0,2040.0,6414.0,1187.0,1511.0,3382.2,1755.0,992.49,1840.0,2761.63,788.0,6456.5,2365.0,0.0
20220313,,,,,,,,,,,,,,,,,,,0.0
20220314,4895.0,1689.0,4560.5,494.0,1702.3,6477.0,2177.0,5746.0,1178.1,1545.0,3494.6,1607.0,1352.49,1647.0,5164.43,670.0,5901.0,2326.0,0.0
20220315,3888.5,1688.0,2.5,1683.0,1281.2,7305.0,1770.0,5298.0,1175.2,1421.0,3190.6,1564.0,1254.25,1243.0,4357.33,698.0,4285.5,2257.0,0.0
20220316,3976.5,1752.0,8038.5,356.0,1433.0,6375.0,1844.0,4977.0,1085.2,1328.0,2894.6,1213.0,1090.49,1576.0,4563.13,647.0,3561.0,2267.0,0.0
20220317,4809.5,1626.0,6154.5,341.0,1453.25,6374.0,1715.0,5039.0,1105.2,1304.0,2748.6,1428.0,1110.49,1591.0,5443.33,606.0,4734.54,2272.0,0.0
20220318,4183.5,1687.0,6789.0,334.0,1845.0,5876.0,1607.4,5871.0,1176.2,1205.0,2652.6,1909.0,1026.41,1456.0,4803.13,613.0,5224.59,2360.0,0.0
20220319,3285.0,1704.0,5077.0,288.0,1795.0,5996.0,1939.0,5733.0,1374.0,1086.0,3176.8,1928.0,842.3299999999999,1456.0,2761.83,762.0,6013.5,2037.0,0.0
20220320,,,,,,,,,,,,,,,,,,,0.0
20220321,4900.0,1657.0,6310.0,311.0,2083.0,6239.0,2040.0,5527.0,1068.4,1372.0,3556.8,1690.0,1210.49,1583.0,3515.03,770.0,5620.889999999999,2016.0,0.0
20220322,4276.5,1726.0,5330.0,315.0,1739.0,5802.0,1573.0,5940.0,1015.7,1323.0,2759.5,1805.0,1152.25,1222.0,3452.83,791.0,3644.03,2254.0,0.0
20220323,4539.5,1532.0,6125.0,292.0,1249.02,4770.0,1528.0,20747.0,1173.9,1265.0,2671.05,1843.0,1219.41,1330.0,4302.83,736.0,4207.08,2223.0,0.0
20220324,3926.5,1645.0,5878.0,286.0,1483.02,5604.0,1459.0,8709.0,1057.7,1250.0,2555.4,2202.0,936.41,1653.0,4463.81,809.0,4407.5,2265.0,0.0
20220325,3573.5,1616.0,5446.0,317.0,1746.76,5581.0,1483.0,10747.0,1305.2,1180.0,2607.4,2899.0,984.49,1714.0,4433.71,769.0,3876.02,2279.0,0.0
20220326,3831.0,1675.0,4883.0,325.0,1869.0,6002.0,1761.0,11457.0,1275.0,1112.0,2840.6,3277.0,910.25,1608.0,4821.52,559.0,4053.5,2201.0,0.0
20220327,,,,,,,,,,,,,,,,,,,0.0
20220328,4298.0,1912.0,5248.5,362.0,2030.0,5970.0,2136.0,10029.0,1097.6,1326.0,3199.0,3250.0,1084.4899999999998,1702.0,4384.55,727.0,3703.0,2426.0,0.0
20220329,3805.5,1939.0,5175.0,360.0,2248.02,5936.0,1816.0,8757.0,1214.9,1095.0,2779.4,3305.0,1100.49,1686.0,4873.55,648.0,2788.02,2585.0,0.0
20220330,3991.5,1840.0,5110.0,399.0,2234.04,5159.0,1864.0,8070.0,1053.9,1154.0,2845.0,3443.0,1020.49,1758.0,4603.43,618.0,3185.5,2689.0,0.0
20220331,3660.0,1864.0,6642.0,381.0,2225.0,5109.0,1772.0,8383.0,1132.9,1079.0,2607.4,4126.0,1332.49,1578.0,4113.55,671.0,3416.5,2682.0,0.0
20220401,3732.5,1746.0,7549.5,352.0,1864.54,5648.0,1709.0,8531.0,1144.0,1050.0,2870.8,4315.0,1198.49,1654.0,3063.65,829.0,3630.5,2753.0,0.0
20220402,4125.0,1721.0,6689.0,314.0,2325.1800000000003,5243.0,1899.0,7955.0,1254.0,877.0,3251.2,4750.0,960.33,1634.0,3511.99,751.0,3504.1,2806.0,0.0
20220403,,,,,,,,,,,,,,,,,,,0.0
20220404,4974.0,1730.0,6139.0,381.0,2548.5,5286.0,2150.0,7590.0,1366.8,1074.0,3562.1,3977.0,1404.4899999999998,1586.0,3825.35,848.0,3708.05,2496.0,0.0
20220405,4432.5,1619.0,6597.0,437.0,2454.05,5510.0,1674.0,8031.0,1123.9,1017.0,2642.1,3852.0,1064.25,1536.0,4474.58,795.0,2786.52,2489.0,0.0
20220406,4465.5,1571.0,7315.5,424.0,2146.0,5839.0,1748.0,7842.0,1144.9,1088.0,2644.5,4468.0,1064.49,1754.0,5532.6,658.0,2555.01,2528.0,0.0
20220407,4016.5,1631.0,6513.0,443.0,2108.02,6103.0,1794.0,7375.0,1104.9,1040.0,2846.4,4569.0,1018.49,1796.0,5793.35,597.0,2293.51,2518.0,0.0
20220408,4188.5,1763.0,7862.5,397.0,2069.5,6368.0,1830.0,7073.0,1174.9,973.0,3088.3,4001.0,1028.49,1771.0,4793.55,603.0,2559.7200000000003,2392.0,0.0
20220409,3798.0,1586.0,6560.0,378.0,2293.0,6294.0,1933.0,6952.0,992.0,879.0,3339.0,3466.0,786.49,2012.0,3601.0,432.0,2386.5,2277.0,0.0
20220410,,,,,,,,,,,,,,,,,,,0.0
20220411,4634.0,1741.0,7079.0,375.0,2547.59,6113.0,2044.0,6948.0,1195.0,1107.0,3550.1,3492.0,1252.25,1306.0,3873.95,704.0,2266.54,2282.0,0.0
20220412,4068.5,1687.0,5524.5,400.0,2291.1,6397.0,1641.0,7149.0,1295.3,1075.0,3171.1,3058.0,1040.49,1885.0,3655.15,745.0,1827.0,2294.0,0.0
20220413,4241.0,1713.0,5868.5,439.0,2228.34,5887.0,1778.0,6832.0,1174.2,971.0,3089.1,2852.0,1092.4899999999998,1765.0,3753.8,766.0,1780.51,2334.0,0.0
20220414,4571.5,1656.0,6372.0,521.0,2456.73,5852.0,1713.0,6353.0,1274.9,884.0,3201.2,2578.0,1010.25,1632.0,3783.9,780.0,1625.5,2352.0,0.0
20220415,5045.5,1395.0,5323.5,626.0,1997.6,6054.0,1874.5,5689.0,1004.9,921.0,3380.9,1894.0,1046.49,1823.0,4283.35,659.0,1555.0,2348.0,0.0
20220416,4258.0,1413.0,6079.0,640.0,2007.0,6027.0,2031.0,5288.0,832.0,1014.0,3525.0,1549.0,1022.25,1499.0,3222.15,773.0,1767.5,2363.0,0.0
20220417,,,,,,,,,,,,,,,,,,,0.0
20220418,5435.0,1314.0,9283.0,507.0,2278.0,7106.0,1994.0,5745.0,1126.8000000000002,1263.0,3551.1,1803.0,852.25,1899.0,5615.5,672.0,1848.0,2282.0,0.0
20220419,3835.5,1442.0,7373.0,497.0,2082.2,6144.0,1467.0,6997.0,954.9,1471.0,3006.3,2211.0,1000.49,2195.0,4023.75,704.0,1443.5,2251.0,0.0
20220420,4437.0,1536.0,6390.5,496.0,1926.25,6310.0,1622.0,7432.0,1295.1,1117.0,3287.3,2020.0,1020.25,1813.0,5173.23,570.0,1344.0,2358.0,0.0
20220421,4845.5,1501.0,6572.5,555.0,1724.5,6756.0,1726.0,7449.0,894.9,1179.0,3111.45,1748.0,1390.4899999999998,1639.0,4433.43,585.0,1130.5,2384.0,0.0
20220422,4421.5,1367.0,5912.0,544.0,1987.0,7199.0,1715.0,7754.0,983.9,1159.0,3226.8,1833.0,1262.49,1511.0,4343.55,601.0,1219.5,2352.0,0.0
20220423,3643.0,1367.0,4173.0,616.0,1761.5,8138.0,1911.0,8131.0,1024.0,1036.0,3308.6,2244.0,1148.25,1276.0,2172.15,899.0,1258.0,2425.0,0.0
20220424,,,,,,,,,,,,,,,,,,,0.0
20220425,4396.0,1431.0,8260.5,597.0,1830.0,6869.0,2050.0,7702.0,1127.8000000000002,1160.0,3697.1,2100.0,1024.49,1726.0,3445.03,901.0,1170.0,2522.0,0.0
20220426,4442.5,1571.0,6047.5,702.0,1819.5,6681.0,1555.0,7961.0,1007.0,1081.0,3081.2,1924.0,1072.4899999999998,1672.0,3633.22,788.0,1033.5,2659.0,0.0
20220427,4561.5,1522.0,6562.5,688.0,1693.0,6188.0,1793.0,7834.0,852.9,1125.0,3324.1,1983.0,870.49,1883.0,4763.43,766.0,1067.0,2851.0,0.0
20220428,5130.5,1312.0,6557.0,654.0,1434.0,6607.0,1922.8,6475.0,922.9,1070.0,3240.0,1784.0,1118.25,1538.0,3783.75,822.0,1132.5,2821.0,0.0
20220429,4605.5,1352.0,5695.5,613.0,1310.8,5683.0,1884.0,6212.0,1014.9,1047.0,3308.3,1873.0,1249.25,1377.0,3003.59,919.0,1202.0,2630.0,0.0
20220430,4637.0,1482.0,4484.0,670.0,1519.5,5937.0,1917.0,6212.0,853.0,1201.0,3570.3,2059.0,1246.49,1557.0,3371.63,769.0,1173.5,2460.0,0.0
20220501,,,,,,,,,,,,,,,,,,,0.0
20220502,5666.0,1414.0,8351.0,626.0,2013.0,6061.0,2103.0,6597.0,1166.5,1308.0,3668.9,1985.0,1244.25,1310.0,5605.1900000000005,703.0,1306.0,2401.0,0.0
20220503,5015.5,1301.0,8535.0,616.0,1883.5,5943.0,1531.0,6988.0,1147.6,1223.0,2858.4,2204.0,1404.0,1177.0,4003.49,741.0,1049.0,2545.0,0.0
20220504,4991.5,1294.0,9560.0,541.0,1713.2,6220.0,1663.0,8014.0,993.6,1409.0,2822.9,2804.0,1529.49,1314.0,3533.37,761.0,1020.0,2930.0,0.0
20220505,4064.0,1662.0,7676.0,491.0,1536.0,6395.0,1647.0,8758.0,1103.0,1283.0,3145.1,3639.0,1432.25,1064.0,3771.62,728.0,1100.0,2947.0,0.0
20220506,4382.5,1927.0,6125.5,526.0,1510.3000000000002,7022.0,1673.0,9961.0,1045.6,1249.0,3381.3,3847.0,1104.4899999999998,1420.0,3814.38,752.0,1166.5,2670.0,0.0
20220507,4267.0,2118.0,6984.0,471.0,1371.7,6815.0,1854.0,9757.0,1083.0,1159.0,3692.9,3405.0,998.25,1485.0,2131.62,977.0,1233.5,2471.0,0.0
20220508,,,,,,,,,,,,,,,,,,,0.0
20220509,5275.0,2277.0,8125.5,487.0,2186.3,6165.0,2069.0,9655.0,1115.4,1290.0,3946.6,2750.0,1417.49,1674.0,3565.46,1066.0,1031.5,2778.0,0.0
20220510,5414.5,1551.0,7877.0,468.0,1916.0,6513.0,1467.0,11305.0,914.6,1243.0,3216.4,2552.0,1492.25,1217.0,3963.49,986.0,947.5,2907.0,0.0
20220511,5378.5,1332.0,6372.0,470.0,1482.0,6553.0,1907.0,9026.0,1003.7,1174.0,3217.4,2520.0,1534.49,1285.0,4713.59,846.0,976.5,3112.0,0.0
20220512,4154.5,1327.0,6475.0,484.0,1252.0,6369.0,1866.0,7570.0,1014.7,1199.0,3105.1,2564.0,1442.25,932.0,4144.16,889.0,1131.5,3347.0,0.0
20220513,4268.5,1523.0,6117.0,486.0,1386.5,5929.0,1841.2,7327.0,1053.9,1024.0,3213.6,2462.0,1478.49,1176.0,3444.07,998.0,1173.5,2728.0,0.0
20220514,4187.0,1430.0,6732.0,494.0,1536.0,5929.0,1897.0,6814.0,1051.0,1030.0,3523.6,2073.0,1246.25,925.0,3021.9,956.0,1242.5,2473.0,0.0
20220515,,,,,,,,,,,,,,,,,,,0.0
20220516,5305.0,1482.0,6205.5,569.0,1838.5,6215.0,2079.0,7083.0,1156.2,1354.0,3706.0,1881.0,1614.49,1059.0,4205.51,904.0,1228.5,2698.0,0.0
20220517,4659.5,1332.0,7242.0,539.0,1601.5,6187.0,1606.0,7429.0,1134.6,1302.0,2937.3,1902.0,1412.25,923.0,3583.6400000000003,954.0,1051.5,2770.0,0.0
20220518,4864.0,1379.0,7965.5,541.0,1482.0,6400.0,1723.0,7319.0,1173.6,1827.0,2872.75,2084.0,1266.25,975.0,3932.89,930.0,1075.0,3128.0,0.0
20220519,5309.5,1239.0,6918.5,535.0,1300.5,6225.0,1749.0,12743.0,1145.6,1211.0,2812.9,1855.0,1476.49,1017.0,3214.06,1132.0,1114.0,3140.0,0.0
20220520,4933.5,1091.0,6340.0,513.0,1353.5,6600.0,1702.0,7882.0,1103.6,1200.0,2937.3,1872.0,1351.25,898.0,3893.91,1047.0,1106.0,3014.0,0.0
20220521,4920.0,921.0,5225.0,538.0,1313.0,6664.0,1992.0,8185.0,1243.0,1167.0,3147.45,1917.0,1160.25,830.0,3151.83,912.0,1075.5,3167.0,0.0
20220522,,,,,,,,,,,,,,,,,,,0.0
20220523,5528.0,1252.0,6516.0,589.0,1752.0,6008.0,2099.0,8412.0,1446.4,1159.0,3065.0,2284.0,1292.49,1043.0,4335.66,962.0,1174.0,3228.0,0.0
